,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
935,1560714339589439490,2022-08-19 19:44:29+00:00,SportsAviation,"🏈 Pittsburgh Steelers (@steelers) #HereWeGo
🆚 Jacksonville Jaguars #DUUUVAL #PITvsJAX
‼️ Rare @JetTipNet arrival alert @JAXairport 
✈️ N843MH | DAL8867 | B764
🛫 PIT - 3:19 pm ET
🛬 JAX - 4:59 pm ET
📡 Tracking: https://t.co/JilWkMSF2z https://t.co/5ue0PwsSSc","['HereWeGo', 'DUUUVAL', 'PITvsJAX']",1,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JetTipNet', id=845005322720817154, displayname='JetTip', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JAXairport', id=93539280, displayname='JAXairport', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,pittsburgh steelers jacksonville jaguars rare arrival alert n843mh dal8867 b764 pit 3 19 pm et jax 4 59 pm et tracking,0.296,0.3,0.596,True
937,1560712790758854659,2022-08-19 19:38:20+00:00,TheDillonWord,@Jaguars @EAMaddenNFL #Madden23 PS4 #DUUUVAL Thanks for the opportunity to win this game. Best of luck to everyone.,"['Madden23', 'DUUUVAL']",0,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EAMaddenNFL', id=50096544, displayname='Madden NFL 23', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,ps4 thanks opportunity win game best luck everyone,0.9493,0.4,1.3493,True
938,1560711371133796352,2022-08-19 19:32:42+00:00,supermanwire,"Jaguars Training Camp: The Good, the Bad and the Great of Doug Pederson's First Camp https://t.co/MIVbB53K3A via @JaguarReport | @_john_shipley #DUUUVAL",['DUUUVAL'],0,0,"[User(username='JaguarReport', id=1164738850876481536, displayname='Jaguar Report', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='_John_Shipley', id=797228195007385600, displayname='John Shipley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,jaguars training camp good bad great doug pedersons first camp via,0.5423,0.26250000000000007,0.8048000000000001,True
939,1560710693141286912,2022-08-19 19:30:00+00:00,mys_SPORTS,"Jaguars OLB Travon Walker says defensive chemistry will be key focus vs Steelers.

#DUUUVAL 
#Jaguars 🏈
#Jacksonville 🏟
#NFL #NFLTwitter 

 https://t.co/m3PYG5be6y","['DUUUVAL', 'Jaguars', 'Jacksonville', 'NFL', 'NFLTwitter']",1,0,,,jaguars olb travon walker says defensive chemistry key focus vs steelers,0.0258,0.0,0.0258,True
940,1560710647784022018,2022-08-19 19:29:49+00:00,KeenaMcGee,"Here's the full show: @sidkid80 and I talked Bears, #NFL, #MLB, @ShopTalkingWigg previews #Jaguars and AFC South, and @CManika_KXRB gives her thoughts on #WhiteSox, #Bears, Deshaun Watson and more.
https://t.co/oY9QZEMqoU","['NFL', 'MLB', 'Jaguars', 'WhiteSox', 'Bears']",1,2,"[User(username='sidkid80', id=1678819568, displayname='͏Sidney Brown', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ShopTalkingWigg', id=617778281, displayname='Amp Wigg', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CManika_KXRB', id=877127196434944001, displayname='Christine Manika', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,heres full show talked bears previews afc south gives thoughts deshaun watson,0.0,0.35,0.35,True
941,1560708835962126337,2022-08-19 19:22:37+00:00,WithanGray,"@Jaguars @EAMaddenNFL #Madden23 Been a Jags fan since I was born, #DUUUVAL","['Madden23', 'DUUUVAL']",0,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EAMaddenNFL', id=50096544, displayname='Madden NFL 23', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,jags fan since born,0.3182,0.0,0.3182,True
942,1560708753049231360,2022-08-19 19:22:17+00:00,1010XL,#Jaguars fans: What do you hope to see vs. #Steelers here in Jacksonville tomorrow night? https://t.co/7zKQRYTCV8,"['Jaguars', 'Steelers']",11,0,,,fans hope see vs jacksonville tomorrow night,0.4404,0.0,0.4404,True
943,1560708428074459136,2022-08-19 19:21:00+00:00,JaguarsViews,Press Taylor Sheds Light on Jaguars’ Recent Running Game Struggles #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/9qOCZzGnbH,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,press taylor sheds light jaguars recent running game struggles,-0.3612,0.0,-0.3612,False
944,1560705661188587520,2022-08-19 19:10:00+00:00,JaguarsViews,"Jaguars Training Camp: The Good, the Bad and the Great of Doug Pederson's First Camp #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/S8grqdoz00","['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,jaguars training camp good bad great doug pedersons first camp,0.5423,0.26250000000000007,0.8048000000000001,True
945,1560705138095820802,2022-08-19 19:07:56+00:00,SportsAngleonPR,"Poll question for @SportsAngleonPR 

Which head coach will win the most games with their new team this season?

#Texans #Jaguars #Raiders #Dolphins","['Texans', 'Jaguars', 'Raiders', 'Dolphins']",0,0,"[User(username='SportsAngleonPR', id=1499285726973739009, displayname='The Sports Angle on PR Connections Radio', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,poll question head coach win games new team season,0.5859,0.4681818181818182,1.0540818181818181,True
947,1560702892209836032,2022-08-19 18:59:00+00:00,JaguarsViews,Jaguars WR Laviska Shenault lands on list of players who should be cut #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/9JYPH4nyic,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,jaguars wr laviska shenault lands list players cut,-0.2732,0.0,-0.2732,False
949,1560701491362627584,2022-08-19 18:53:26+00:00,BigCatCountry,Bleacher Report thinks #Jaguars should cut Laviska Shenault ahead of season. https://t.co/O3WIvztAjG,['Jaguars'],35,2,,,bleacher report thinks cut laviska shenault ahead season,-0.2732,0.0,-0.2732,False
950,1560700405650059265,2022-08-19 18:49:07+00:00,OptimisticTDB,Anybody want Tickets to the Jags Steelers Game tomorrow? I’m selling 2 seats in 403 row D seats 10-11 for $65 all together. DM me if interested #steelers #jaguars #duuuval See below for the view. https://t.co/4AVcDW2GY4,"['steelers', 'jaguars', 'duuuval']",1,2,,,anybody want tickets jags steelers game tomorrow selling 2 seats 403 row seats 10 11 65 together dm interested see view,0.4588,-0.07500000000000001,0.3838,True
955,1560696671796879362,2022-08-19 18:34:17+00:00,JamBreit,"For some this may be frightening but for #AnimalLovers, this is wonderful news! 🐆❤️
#Jaguar #Jaguars @Defenders https://t.co/crmEJrOGzg","['AnimalLovers', 'Jaguar', 'Jaguars']",0,0,"[User(username='Defenders', id=15309072, displayname='Defenders of Wildlife', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,may frightening wonderful news,0.128,0.25,0.378,True
961,1560694401302614016,2022-08-19 18:25:16+00:00,JaguarReport,"If a football team was a body, then the defensive line would be its heart. 

That is what #Jaguars defensive lineman Arden Key believes. And so far, Key has proven to be one of the voices and souls of the unit the Jaguars hope will drive them.

https://t.co/kjkpuk3Jzh",['Jaguars'],5,0,,,football team body defensive line would heart defensive lineman arden key believes far key proven one voices souls unit jaguars hope drive,0.4767,0.03333333333333333,0.5100333333333333,True
962,1560694295866359808,2022-08-19 18:24:51+00:00,_John_Shipley,"If a football team was a body, then the defensive line would be its heart. 

That is what #Jaguars defensive lineman Arden Key believes. And so far, Key has proven to be one of the voices and souls of the unit the Jaguars hope will drive them.

https://t.co/sKwkR2HG4x",['Jaguars'],42,1,,,football team body defensive line would heart defensive lineman arden key believes far key proven one voices souls unit jaguars hope drive,0.4767,0.03333333333333333,0.5100333333333333,True
975,1560690368747913217,2022-08-19 18:09:14+00:00,Jaguars,"Alright y’all, it’s about that time.

RT &amp; like this post, reply with #Madden23, and we might just hit ya with a code!

@EAMaddenNFL | #DUUUVAL https://t.co/b7Kq40pN8S","['Madden23', 'DUUUVAL']",1686,1146,"[User(username='EAMaddenNFL', id=50096544, displayname='Madden NFL 23', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,alright time rt amp like post reply might hit ya code,0.5423,0.0,0.5423,True
976,1560689326832377857,2022-08-19 18:05:06+00:00,jagzman04,Roy Roberts pressure tho #Jaguars https://t.co/XcCxegU5Ia,['Jaguars'],2,0,,,roy roberts pressure tho,-0.296,0.0,-0.296,False
977,1560689302295572480,2022-08-19 18:05:00+00:00,jaxdotcom,"Zay is looking to zoom: #Jaguars receiver Zay Jones is finding a ""new level"" in training camp, and he's eager to make an impact in Saturday's NFL preseason game against the #Steelers. https://t.co/v817rnaREh","['Jaguars', 'Steelers']",1,0,,,zay looking zoom receiver zay jones finding new level training camp hes eager make impact saturdays nfl preseason game,0.3612,-0.13181818181818183,0.2293818181818182,True
978,1560689051417600003,2022-08-19 18:04:00+00:00,JaguarsViews,"Jaguars Training Camp: The Good, the Bad and the Great of Doug Pederson's First Camp #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/0M991NzJoX","['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,1,,,jaguars training camp good bad great doug pedersons first camp,0.5423,0.26250000000000007,0.8048000000000001,True
979,1560688926867836929,2022-08-19 18:03:31+00:00,ShopTalkingWigg,About to talk with @sidkid80 on SportsZone Chicago on Roku right now. #Jaguars,['Jaguars'],2,1,"[User(username='sidkid80', id=1678819568, displayname='͏Sidney Brown', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,talk sportszone chicago roku right,0.0,0.2857142857142857,0.2857142857142857,True
980,1560688100321394690,2022-08-19 18:00:13+00:00,Defenders,"“Recent sightings of 2 #jaguars from Mexico near the AZ border, plus sightings of the jaguar El Jefe in Mexico is exciting. These show we need openings for #wildlife so jaguars can once again thrive &amp; breed in the US."" – Rob Peters, our senior SW rep. https://t.co/mPlBZNtjWN ⬅️","['jaguars', 'wildlife']",50,24,,,recent sightings 2 mexico near az border plus sightings jaguar el jefe mexico exciting show need openings jaguars thrive amp breed us rob peters senior sw rep,-0.1027,0.13333333333333333,0.030633333333333332,True
982,1560685274505420801,2022-08-19 17:49:00+00:00,1010XL,"What's the next step for James Robinson?

He discusses his rehab, the #Jaguars offense &amp; more:
https://t.co/duoqCiwwDa",['Jaguars'],2,0,,,whats next step james robinson discusses rehab offense amp,-0.25,0.0,-0.25,False
983,1560683417888595968,2022-08-19 17:41:37+00:00,Lolliqy,@DraftKings True. For certain @Trevorlawrencee has the best hair!!! #Locks4Days 🐯 #Jaguars 🐆,"['Locks4Days', 'Jaguars']",0,0,"[User(username='DraftKings', id=296520276, displayname='DraftKings', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Trevorlawrencee', id=1416537146, displayname='Trevor Lawrence', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,true certain best hair,0.8442,0.5214285714285715,1.3656285714285714,True
984,1560680494441848832,2022-08-19 17:30:00+00:00,PointSpreadsMag,"Jacksonville Jaguars Future Betting Odds: Trevor Lawrence looking for sophomore luck, Jaguars draft should make them a better team in 2022.

#NFL #Jaguars #BettingStrategy #PointSpreads

https://t.co/lboDqTNpnp https://t.co/ub01CC3tTI","['NFL', 'Jaguars', 'BettingStrategy', 'PointSpreads']",0,0,,,jacksonville jaguars future betting odds trevor lawrence looking sophomore luck jaguars draft make better team 2022,0.7096,0.25,0.9596,True
986,1560678469171912704,2022-08-19 17:21:57+00:00,_John_Shipley,"Doing a #Jaguars mailbag ahead of tomorrow night's game. Send me any questions you have and I will bring the takez

https://t.co/LzS9nGMtcW",['Jaguars'],2,0,,,mailbag ahead tomorrow nights game send questions bring takez,0.0,-0.4,-0.4,False
