,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
2453,1558509497043263497,2022-08-13 17:43:14+00:00,Atrain007,Bears announcers comparing EQ St. Brown to Chase Claypool while at Notre Dame… really stretching for positive commentary for this Offense. @JJLahey @Pack_Daddy #DaBears,['DaBears'],5,0,"[User(username='JJLahey', id=414329796, displayname='J.J. Lahey 🧀 Packers Talk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Pack_Daddy', id=827270187367796737, displayname='Pack Daddy | Packernet Podcast', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bears announcers comparing eq st brown chase claypool notre dame really stretching positive commentary offense,0.4364,0.21363636363636362,0.6500363636363636,True
2454,1558509467792248833,2022-08-13 17:43:07+00:00,jarvishart,Bears offense starting to get it going 🐻⬇️ #Dabears,['Dabears'],0,0,,,bears offense starting get going,-0.25,0.0,-0.25,False
2455,1558509447873429505,2022-08-13 17:43:02+00:00,Alex_Chatman,Last couple of plays were stupid. #Bears,['Bears'],1,0,,,last couple plays stupid,-0.34,-0.39999999999999997,-0.74,False
2456,1558509440478973954,2022-08-13 17:43:00+00:00,bears_lets,I like what I’m seeing from Braxton Jones so far! Holding his own out there! #Bears #BearsNation,"['Bears', 'BearsNation']",1,0,,,like seeing braxton jones far holding,0.3612,0.1,0.46120000000000005,True
2457,1558509438666940417,2022-08-13 17:43:00+00:00,BearsViews,"Bears vs Chiefs: Game time, TV schedule, streaming and more #BearsFootball #BearsTalk #DaBears #BearDown #BearsFans https://t.co/kFgP3rpzk2","['BearsFootball', 'BearsTalk', 'DaBears', 'BearDown', 'BearsFans']",0,0,,,bears vs chiefs game time tv schedule streaming,0.0,-0.4,-0.4,False
2458,1558509437652017156,2022-08-13 17:43:00+00:00,sean_hammond,"Third-and-6 for the #Bears, Fields hands off to Khalil Herbert, who gets stuffed. 

Bears are 2-for-5 on third down. Both conversions were highlight-reel catches.",['Bears'],4,0,,,third 6 fields hands khalil herbert gets stuffed bears 2 5 third conversions highlight reel catches,0.34,0.0,0.34,True
2459,1558509402830807043,2022-08-13 17:42:51+00:00,MrDaking54,What a play call Getsy on 3rd and 6. I thought Nagy was gone?? #Bears #DaBears,"['Bears', 'DaBears']",1,1,,,play call getsy 3rd 6 thought nagy gone,0.34,0.0,0.34,True
2461,1558509382522077189,2022-08-13 17:42:47+00:00,BigGameJames65,"I’m 100% convinced Justin Fields is that dude, but I have no confidence in the #Bears",['Bears'],1,1,,,100 convinced justin fields dude confidence,0.7184,0.0,0.7184,True
2463,1558509357742145536,2022-08-13 17:42:41+00:00,jacobinfante24,"It’s so weird seeing a #Bears punter wearing No. 16 and remembering it’s not Pat O’Donnell.

Great punt by Trenton Gill to pin the Chiefs inside their own 5.",['Bears'],185,4,,,weird seeing punter wearing 16 remembering pat donnell great punt trenton gill pin chiefs inside 5,0.5267,0.15000000000000002,0.6767,True
2464,1558509299621666816,2022-08-13 17:42:27+00:00,ChiRuxinBGO,I wonder if a Matt Nagy led #Bears team would have had the intelligence to rush the next play after that Tajae Sharpe catch? https://t.co/HjjzYGYACK,['Bears'],1,0,,,wonder matt nagy led team would intelligence rush next play tajae sharpe catch,0.6705,0.0,0.6705,True
2465,1558509297428008966,2022-08-13 17:42:26+00:00,wiltfongjr,"If Khalil Herbert wants to see an uptick is playing time this year he’ll need to prove effective in the passing game, both as a receiver and in pass protection. #Bears",['Bears'],19,2,,"Coordinates(longitude=-87.959452, latitude=42.538811)",khalil herbert wants see uptick playing time year need prove effective passing game receiver pass protection,0.5994,0.13333333333333333,0.7327333333333333,True
2467,1558509211142819841,2022-08-13 17:42:06+00:00,HerbHoward411,It’s turn out to be a pretty decent sized crowd at Soldier Field for the first preseason game. #Bears trail 7-0 after 1Qtr.,['Bears'],2,1,,,turn pretty decent sized crowd soldier field first preseason game trail 7 0 1qtr,0.4939,0.06666666666666665,0.5605666666666667,True
2468,1558509202049572864,2022-08-13 17:42:04+00:00,bcarr_13,"Justin Fields ➡️ Tajae Sharpe.

A great sideline throw and an even better grab.

#NFL | #Bears | #DaBears https://t.co/AtJ5HtY3se","['NFL', 'Bears', 'DaBears']",4,1,,,justin fields tajae sharpe great sideline throw even better grab,0.7906,0.65,1.4405999999999999,True
2469,1558509195326115840,2022-08-13 17:42:02+00:00,riseofthebears,"Hopefully Khalil Herbert doesn't play anymore after this drive.  Let's not get him hurt before the season begins.  We need to see who else in the RB depth can step up.
#DaBears #Bears #ChicagoBears #KCvsCHI","['DaBears', 'Bears', 'ChicagoBears', 'KCvsCHI']",0,0,,,hopefully khalil herbert doesnt play anymore drive lets get hurt season begins need see else rb depth step,-0.409,0.0,-0.409,False
2470,1558509167928782849,2022-08-13 17:41:55+00:00,ErikLambert1,"Sucks that two of their best run blockers (Patrick and Reiff) aren't playing.

#Bears https://t.co/uZRHSn5y5A",['Bears'],30,1,,,sucks two best run blockers patrick reiff arent playing,0.2751,0.35,0.6251,True
2471,1558509103315648512,2022-08-13 17:41:40+00:00,ryandroste,The turf at Soldier Field remains an embarrassment. They can’t get that new stadium in Arlington Heights built soon enough. #Bears,['Bears'],6,1,,,turf soldier field remains embarrassment get new stadium arlington heights built soon enough,-0.4404,0.06818181818181818,-0.37221818181818184,False
2473,1558509003956707331,2022-08-13 17:41:16+00:00,wiltfongjr,Wide receiver Tajae Sharpe has had a solid camp for the #Bears and could be pushing for a roster spot.,['Bears'],28,1,,"Coordinates(longitude=-87.959452, latitude=42.538811)",wide receiver tajae sharpe solid camp could pushing roster spot,0.1531,-0.05,0.10310000000000001,True
2474,1558508988546924545,2022-08-13 17:41:13+00:00,nflrums,"#Bears Tajee Sharpe from Justin Fields. 
It's an amazing grab.
https://t.co/65mTfsuVjY",['Bears'],1085,77,,,tajee sharpe justin fields amazing grab,0.5859,0.6000000000000001,1.1859000000000002,True
2476,1558508978828607488,2022-08-13 17:41:10+00:00,Rankin906,"The #Bears suffer from ""an obvious lack of talent"" (cc: @markgrotesports), but this offense is in great hands with Luke Getsy. I think we're going to see a great relationship develop between Getsy and Justin Fields.",['Bears'],3,2,"[User(username='markgrotesports', id=284245418, displayname='Mark Grote', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,suffer obvious lack talent cc offense great hands luke getsy think going see great relationship develop getsy justin fields,0.6369,0.5333333333333333,1.1702333333333335,True
2477,1558508892610510853,2022-08-13 17:40:50+00:00,scrillzner,Remember the bears first year switching to a 3-4 defense and how painful that transition was?  4-3 switch exhibit a: Mahomes and company clowning the bears.  Need the bugs out and fast #bears #chicagobears #NFL #NFLPreseason #bearsvschiefs #BearsNation,"['bears', 'chicagobears', 'NFL', 'NFLPreseason', 'bearsvschiefs', 'BearsNation']",1,0,,,remember bears first year switching 3 4 defense painful transition 4 3 switch exhibit mahomes company clowning bears need bugs fast,-0.34,-0.08333333333333331,-0.42333333333333334,False
2478,1558508843864309760,2022-08-13 17:40:38+00:00,TwoTheHead,Our O-Line is horrendous as usual 🤦🏾‍♂️. Another season of praying our QB can make it through the season #Bears,['Bears'],0,0,,,line horrendous usual another season praying qb make season,-0.3182,-0.25,-0.5682,False
2479,1558508793700311040,2022-08-13 17:40:26+00:00,daltonvanzant,"Ok, ok.  Offense looking kinda good!!! #Bears",['Bears'],1,0,,,ok ok offense looking kinda good,0.6133,0.5666666666666667,1.1799666666666666,True
2481,1558508756778258432,2022-08-13 17:40:17+00:00,paitp24,"Kansas City Chiefs vs Chicago Bears | NFL LIVE STREAM
Live HD TV: ▶️ https://t.co/bawwsAWwOM ™️
#nfl
#Chiefs @ #Bears","['nfl', 'Chiefs', 'Bears']",0,0,,,kansas city chiefs vs chicago bears nfl live stream live hd tv,0.0,0.13636363636363635,0.13636363636363635,True
2482,1558508752004956161,2022-08-13 17:40:16+00:00,ThatPodGuyDuke,"First quarter thoughts:

-Not all that worried about the defense, but no linebacker job should be safe.

-Khyiris Tonga and EQM look like starters. They're popping off the screen.

-Justin Fields needs to be protected. I don't want excuses. Bottom line.

#Bears",['Bears'],11,1,,,first quarter thoughts worried defense linebacker job safe khyiris tonga eqm look like starters theyre popping screen justin fields needs protected dont want excuses bottom line,0.749,0.375,1.124,True
2483,1558508714784612352,2022-08-13 17:40:07+00:00,BryanPerezNFL,Incredible ball placement by Justin Fields while under pressure. #Bears https://t.co/jaDS0CPY5W,['Bears'],60,8,,"Coordinates(longitude=-74.083266, latitude=39.947426)",incredible ball placement justin fields pressure,-0.296,0.9,0.6040000000000001,True
2485,1558508705620324352,2022-08-13 17:40:05+00:00,Truth827,Bears offense looks better already and sad part it still looks bad but they have a game plan at least #DaBears #Bears,"['DaBears', 'Bears']",0,0,,,bears offense looks better already sad part still looks bad game plan least,-0.6908,-0.27999999999999997,-0.9707999999999999,False
2488,1558508655322054658,2022-08-13 17:39:53+00:00,jacksWorld11,Bears offense starting to get it going! 😀 #DaBears,['DaBears'],1,0,,,bears offense starting get going,-0.25,0.0,-0.25,False
2490,1558508640188907520,2022-08-13 17:39:50+00:00,wes_chi_sports,"Right before gameday?? Yikes.

Chicago Bears Roquan Smith update: Someone is calling teams trying to make a trade https://t.co/EfB4PWmtBA 

#DaBears #ChicagoBears #RoquanSmith","['DaBears', 'ChicagoBears', 'RoquanSmith']",0,0,,,right gameday yikes chicago bears roquan smith update someone calling teams trying make trade,0.0,0.2857142857142857,0.2857142857142857,True
2491,1558508591438503936,2022-08-13 17:39:38+00:00,Wi11DeWitt,"I know the Chiefs took out their starters on defense, but I still enjoy watching the #Bears Offense finally move the ball here.",['Bears'],7,0,,,know chiefs took starters defense still enjoy watching offense finally move ball,0.4019,0.2,0.6019,True
2494,1558508519929815040,2022-08-13 17:39:21+00:00,BearsAndLcfc,"Tajae Sharpe looking sharp 👏

#Bears",['Bears'],3,0,,,tajae sharpe looking sharp,0.0,-0.125,-0.125,False
2495,1558508448865812481,2022-08-13 17:39:04+00:00,PatBoadway,"It's #confirmed, the #Bears are winning the Super Bowl after that Tajae Sharpe catch 🐻⬇️","['confirmed', 'Bears']",2,1,,,winning super bowl tajae sharpe catch,0.8074,0.41666666666666663,1.2240666666666666,True
2497,1558508440212971526,2022-08-13 17:39:02+00:00,optiongladiator,@WaddleandSilvy That hurry-up play by the #Bears to avoid a replay is the most refreshing strategy adjustment I have seen in a decade,['Bears'],1,0,"[User(username='WaddleandSilvy', id=27898683, displayname='Silvy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hurry play avoid replay refreshing strategy adjustment seen decade,0.0516,0.5,0.5516,True
2498,1558508429303496704,2022-08-13 17:38:59+00:00,Vicksburgh,Hey man this fuckin #Bears game was supposed to start at 12 but instead they’re airing a fuckin Brett Favre documentary. Put the fuckin game already!!,['Bears'],1,0,,,hey man fuckin game supposed start 12 instead airing fuckin brett favre documentary put fuckin game already,0.0,-0.26666666666666666,-0.26666666666666666,False
2500,1558508415592370183,2022-08-13 17:38:56+00:00,DevclemNFL,"On 3rd &amp; 9, #Bears QB Justin Fields completes a pass to WR Tajae Sharpe, who makes an incredible sideline catch. #Chiefs rookie CB Joshua Williams the one in coverage. https://t.co/l0QQQ34pvH","['Bears', 'Chiefs']",11,1,,,3rd amp 9 qb justin fields completes pass wr tajae sharpe makes incredible sideline catch rookie cb joshua williams one coverage,0.0,0.45,0.45,True
2501,1558508333426003969,2022-08-13 17:38:37+00:00,Alex_Chatman,"Great catch, Sharpe. I see you 👍 #Bears",['Bears'],1,0,,,great catch sharpe see,0.6249,0.8,1.4249,True
2503,1558508273090838533,2022-08-13 17:38:22+00:00,AaronLemingNFL,End of the 1st quarter. #Bears offense moving the ball. A couple of very impressive throws from Justin Fields &amp; catches from Darnell Mooney &amp; Tajae Sharpe.,['Bears'],51,7,,,end 1st quarter offense moving ball couple impressive throws justin fields amp catches darnell mooney amp tajae sharpe,0.3182,1.0,1.3182,True
2504,1558508258779881479,2022-08-13 17:38:19+00:00,GsSportsCentral,"#chiefs #bears #nfllive 
Chicago Bears at Kansas City Chiefs Live NFL Preseason https://t.co/qnSTOf9Jzu via @YouTube","['chiefs', 'bears', 'nfllive']",0,0,"[User(username='YouTube', id=10228272, displayname='YouTube', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,chicago bears kansas city chiefs live nfl preseason via,0.0,0.13636363636363635,0.13636363636363635,True
2505,1558508244053663747,2022-08-13 17:38:15+00:00,paytonsun,I told @KRoseSharkey on @GNSportsTV Thursday night that I was going to be watching Tajae Sharpe today. Heck of a catch. Great pass by Justin Fields under pressure. #Bears,['Bears'],43,1,"[User(username='KRoseSharkey', id=135701863, displayname='Kaitlin Sharkey', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GNSportsTV', id=1217953472701702144, displayname='GNSportsTV', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,told thursday night going watching tajae sharpe today heck catch great pass justin fields pressure,0.4404,0.8,1.2404000000000002,True
